key	ANDREA_MYSTERY_GENOME_SORTED	EMILY_MYSTERY_GENOME_SORTED	EVAN_MYSTERY_GENOME_SORTED	ISAAC_MYSTERY_GENOME_SORTED	KAREN_MYSTERY_GENOME_SORTED
4928	20.26923076923077	21.338141025641026	17.38301282051282	34.67467948717949	42.45032051282051
4929	21.2257217847769	22.123359580052494	19.388451443569554	33.79265091863517	37.78477690288714
4930	18.631127450980394	22.357843137254903	19.136029411764707	37.20220588235294	44.34803921568628
4931	22.0875	28.0125	20.4875	37.0375	43.9875
4932	24.176220806794056	21.577494692144374	16.15286624203822	38.34819532908705	28.11464968152866
4933	19.99625468164794	25.784644194756556	17.406367041198504	34.550561797752806	36.47191011235955
4934	18.58236057068742	24.54539559014267	19.040207522697795	34.50713359273671	41.20817120622568
844	22.216828478964402	19.87702265372168	12.37864077669903	30.831715210355988	41.88673139158576
845	16.70175438596491	20.736842105263158	16.149122807017545	41.25877192982456	44.10964912280702
846	15.26046511627907	24.468217054263565	20.623255813953488	33.44186046511628	37.094573643410854
847	20.24074074074074	20.290123456790123	22.32716049382716	44.24691358024691	37.876543209876544
848	18.939393939393938	21.04040404040404	19.196969696969695	43.75757575757576	41.54040404040404
849	21.67632850241546	22.632850241545892	17.816425120772948	37.14975845410628	48.270531400966185
850	19.692556634304207	24.462783171521036	18.563106796116504	40.70873786407767	39.35275080906149
851	20.457023060796647	26.61215932914046	20.82599580712788	35.327044025157235	41.15303983228512
852	18.936443542934416	23.6105476673428	20.42393509127789	32.5551048005409	43.21162947937796
853	20.431952662721894	22.684418145956606	19.794871794871796	29.502958579881657	37.19526627218935
854	18.411347517730498	27.37352245862884	24.92434988179669	37.687943262411345	43.843971631205676
855	21.313921242373823	23.376594564614532	20.12534664448142	32.591236827509704	40.79811425402107
856	19.684887459807072	22.556270096463024	18.35155412647374	36.79957127545552	43.17148981779207
857	19.7624810892587	24.9505799293999	17.255168935955624	38.093292990418554	37.42713061018659
858	22.685897435897434	20.482905982905983	20.245726495726494	34.215811965811966	38.35683760683761
859	19.566666666666666	23.9	15.846666666666666	29.993333333333332	31.89
860	22.54874651810585	19.26648096564531	18.808727948003714	33.744661095636026	38.22934076137419
861	17.969202898550726	24.246376811594203	21.358695652173914	33.97282608695652	45.09239130434783
862	19.558386411889597	22.94338287331918	19.04883227176221	32.65038924274593	40.43029016277424
4352	20.152941176470588	28.435294117647057	19.08235294117647	29.023529411764706	44.5921568627451
4353	20.325377883850436	23.412092283214	19.050914876690534	34.34765314240254	46.74940334128878
4354	22.26388888888889	27.89236111111111	21.29513888888889	34.482638888888886	38.958333333333336
4355	17.61936936936937	19.09009009009009	17.403153153153152	36.858108108108105	35.317567567567565
4356	19.563953488372093	25.391472868217054	19.460271317829456	34.445736434108525	40.8875968992248
4357	19.527210884353742	21.95578231292517	18.625850340136054	35.46258503401361	39.73809523809524
4358	23.044927536231885	21.33768115942029	19.339130434782607	35.528985507246375	41.018840579710144
4359	20.655105973025048	23.730250481695567	19.675016056518945	35.588953114964674	41.81631342324984
4360	19.37212121212121	22.64242424242424	17.05212121212121	30.758787878787878	39.81939393939394
4361	16.755102040816325	25.010204081632654	23.489795918367346	36.6530612244898	41.60204081632653
4362	20.423809523809524	19.134920634920636	16.02857142857143	35.2015873015873	44.612698412698414
4363	20.447539461467038	22.21727019498607	20.069637883008358	36.29155060352832	39.414113277623024
4344	21.622065727699532	25.27699530516432	23.678403755868544	39.77699530516432	46.298122065727696
4345	21.17663817663818	20.903133903133902	18.418803418803417	37.344729344729345	41.085470085470085
4346	20.23543990086741	23.44733581164808	15.376703841387856	37.6815365551425	37.44299876084263
4347	20.03191489361702	19.23758865248227	19.75531914893617	33.145390070921984	45.00709219858156
4348	17.233716475095786	25.86462324393359	19.240102171136655	37.864623243933586	38.58620689655172
4349	19.541802388707925	18.133550488599347	18.28773072747014	35.045602605863195	37.25407166123779
4350	16.435839028094154	20.69248291571754	15.437357630979498	35.04859529233106	39.45482156416097
4351	20.28994082840237	21.67258382642998	19.891518737672584	33.82642998027613	42.29585798816568
2720	21.276299112801013	20.138149556400506	22.20912547528517	37.92522179974652	36.055766793409376
2721	19.729609929078013	23.382978723404257	17.88031914893617	36.02127659574468	38.369680851063826
2722	20.177260981912145	20.695090439276484	18.76434108527132	31.13798449612403	40.88940568475452
2723	23.356495468277945	22.350453172205437	15.925478348439073	35.0503524672709	39.656596173212485
2724	22.04022988505747	23.24137931034483	21.270114942528735	33.132183908045974	39.7183908045977
2725	20.906666666666666	25.624	17.633333333333333	31.028	40.844
2726	24.575342465753426	21.58447488584475	17.378995433789953	36.75342465753425	38.64840182648402
2727	23.990825688073393	23.856269113149846	16.232415902140673	31.64525993883792	43.5045871559633
2728	20.114035087719298	23.649122807017545	16.92105263157895	36.830827067669176	38.27568922305765
2710	20.564705882352943	26.584313725490198	17.64575163398693	34.724183006535945	40.734640522875814
2711	18.58844256518675	24.81324876673714	18.83509513742072	32.62015503875969	39.03453136011276
2712	19.075757575757574	21.57792207792208	19.433621933621932	35.696969696969695	33.75180375180375
2713	20.646341463414632	20.658536585365855	18.4390243902439	40.32113821138211	42.739837398373986
2714	18.65389294403893	24.35340632603406	17.950121654501217	38.394160583941606	41.59732360097323
2715	20.683229813664596	22.679089026915115	20.629399585921323	35.13561076604555	42.06728778467909
2716	23.68686868686869	23.673400673400675	20.21212121212121	39.60942760942761	38.67340067340067
2717	20.94058408862034	22.457200402819737	17.3595166163142	38.07250755287009	42.44108761329305
2718	17.577447335811648	19.25278810408922	19.133828996282528	39.08798017348203	41.885997521685255
2719	23.632478632478634	27.36182336182336	17.581196581196583	37.60683760683761	36.61538461538461
2624	22.977011494252874	17.350574712643677	16.477011494252874	28.103448275862068	41.40229885057471
2625	21.15442561205273	24.615819209039547	23.316384180790962	34.54048964218456	43.71939736346516
2626	17.025948103792416	27.697604790419163	19.934131736526947	33.86427145708583	42.83433133732535
2627	17.781944444444445	23.573611111111113	17.21388888888889	35.35069444444444	37.72291666666667
2628	20.692883895131086	23.307116104868914	18.656679151061173	37.3458177278402	40.85642946317104
2629	19.55726364335127	21.951319497822187	19.142966948501154	35.48834230079426	41.73686907507046
2630	20.394389438943893	21.457095709570957	14.805280528052805	35.52805280528053	43.60891089108911
2631	17.68337129840547	18.78891419893698	18.441154138192864	33.20273348519362	40.29840546697039
2632	18.169510807736064	23.005119453924916	16.371444823663253	33.137087599544934	39.978384527872585
2633	19.02118171683389	23.96655518394649	18.348940914158305	31.789297658862875	43.47045707915273
2634	20.206270627062707	24.026402640264028	20.028052805280527	34.227722772277225	36.661716171617165
2635	18.539228435197227	21.338101430429127	17.390983961855223	34.685305591677505	39.03511053315995
2621	19.72077922077922	25.353896103896105	15.91991341991342	36.29112554112554	38.1991341991342
2622	19.572821450335162	23.02925045703839	18.146252285191956	33.4503351614869	38.66422912858013
2623	18.093333333333334	22.866666666666667	21.273333333333333	33.66	39.64666666666667
288	22.35042735042735	23.43019943019943	17.03988603988604	39.592592592592595	46.31623931623932
289	21.104166666666668	26.756944444444443	17.58101851851852	37.0	46.048611111111114
290	20.48110661268556	22.668690958164643	16.285425101214575	36.723346828609984	38.404183535762485
291	25.091042584434653	24.443465491923643	18.669603524229075	31.05433186490455	44.07488986784141
292	19.792207792207794	21.33982683982684	16.847763347763347	35.70634920634921	37.973304473304474
293	15.861581920903955	28.050847457627118	19.463276836158194	36.53954802259887	37.48870056497175
294	23.105955143078113	23.96751740139211	19.4261407579273	36.86542923433875	38.76875483372003
295	20.604702891642834	22.13949793454083	19.181442643787733	37.188433428662215	38.38417540514776
281	20.28927680798005	22.293433083956774	17.187863674147962	33.92435577722361	35.96259351620947
282	20.57413997627521	25.016607354685647	20.07829181494662	34.183867141162516	41.03202846975089
283	21.305555555555557	23.07909604519774	17.8620527306968	33.00706214689266	39.2532956685499
284	20.07177363699103	22.681159420289855	19.024844720496894	36.23395445134575	42.009661835748794
285	16.987154784842645	25.463712267180476	20.334617854849068	36.71804752729608	38.61785484906872
286	23.088457389428264	21.169363538295578	19.658036677454152	34.03344120819849	39.18446601941748
287	20.064039408866996	21.949644225506294	18.434044882320745	35.65407772304324	41.452107279693486
4549	21.434842249657063	23.866255144032923	18.604252400548695	34.030178326474626	39.78463648834019
4550	21.359025032938078	21.322793148880105	18.155467720685113	34.35309617918313	35.3102766798419
4551	21.79310344827586	18.879310344827587	19.522988505747126	31.091954022988507	28.683908045977013
4552	24.922558922558924	21.53872053872054	17.804713804713806	32.93265993265993	38.07744107744108
4553	21.124542124542124	26.02930402930403	20.937728937728938	37.50915750915751	37.142857142857146
4554	15.922077922077921	22.87012987012987	17.705627705627705	42.16450216450217	39.064935064935064
4555	19.878676470588236	23.221200980392158	19.35110294117647	36.82475490196079	41.31924019607843
4556	19.08888888888889	20.37361111111111	20.0375	35.74166666666667	40.87777777777778
4557	17.871737509321402	23.580164056674125	17.763609246830722	36.96868008948546	39.45488441461596
4558	19.506375227686704	22.100182149362478	18.396478445658772	32.99392835458409	40.15421979356405
4559	23.56825396825397	25.863492063492064	18.046031746031748	32.91428571428571	39.86349206349206
4560	20.595744680851062	20.431205673758864	19.719148936170214	36.96028368794326	37.241134751773046
4561	19.97345132743363	23.30604719764012	21.029498525073745	34.27728613569322	39.100294985250734
4562	19.633663366336634	19.695269526952696	18.367436743674368	34.95929592959296	41.68096809680968
4563	22.057683839718187	23.19991193306913	19.157199471598414	35.35623073535887	42.12857771906649
4564	17.73490813648294	20.8753280839895	16.89763779527559	37.036745406824146	39.455380577427825
4565	21.345291479820627	24.564275037369207	21.02914798206278	34.336322869955154	40.464125560538115
1576	16.61904761904762	21.86535303776683	17.68062397372742	34.195402298850574	34.32266009852217
1577	20.226837060702877	22.1160809371672	19.894568690095845	35.866879659211925	38.5591054313099
1578	18.993939393939392	24.606060606060606	21.47878787878788	27.812121212121212	39.30909090909091
1579	18.486486486486488	25.11261261261261	19.64189189189189	37.57657657657658	41.64414414414414
1580	20.530920060331827	23.374057315233784	21.87028657616893	34.19607843137255	43.503770739064855
1581	20.906821963394343	23.790904048807544	17.130338325013867	37.14364947310039	38.0471436494731
1582	18.714570858283434	21.055888223552895	15.688622754491018	43.98203592814371	40.49500998003992
1583	21.136023916292974	23.323617339312406	18.272047832585947	35.42451420029895	42.762331838565025
1584	20.618261826182618	23.654932159882655	18.115878254492117	33.25595892922625	40.256325632563254
1585	17.802658486707568	27.667689161554193	20.093047034764826	35.61554192229039	36.3680981595092
1586	16.097605893186003	20.364640883977902	20.627992633517497	38.370165745856355	39.005524861878456
1587	17.864864864864863	28.56036036036036	17.93873873873874	37.234234234234236	36.43783783783784
1588	18.943894389438945	30.32013201320132	16.792079207920793	40.07590759075907	47.59075907590759
1589	19.971226927252985	21.94516829533116	18.179695982627578	32.65580890336591	39.30673181324647
1590	19.972549019607843	24.29673202614379	18.171895424836602	35.1921568627451	41.626143790849675
1591	21.80384087791495	20.752400548696844	16.637860082304528	33.458847736625515	41.01851851851852
1592	22.351190476190474	25.136904761904763	17.543650793650794	35.49007936507937	34.67857142857143
1824	15.724932249322492	26.19241192411924	21.193766937669377	38.68834688346883	43.826558265582655
1825	20.720812182741117	21.991539763113366	16.67005076142132	34.629441624365484	36.99661590524535
1826	17.316479400749063	23.805243445692884	20.905430711610485	37.82116104868914	40.764044943820224
1827	19.62091503267974	18.866479925303455	18.15126050420168	35.38935574229692	36.48552754435107
1828	20.34329501915709	20.69272030651341	17.998467432950193	30.69808429118774	39.65670498084291
1829	16.205555555555556	23.58	18.096666666666668	34.84444444444444	39.99888888888889
1810	19.694041867954912	22.734299516908212	19.29790660225443	31.845410628019323	39.63607085346216
1811	20.661863592699326	22.860710854947165	20.390009606147935	34.711815561959654	39.641690682036504
1812	19.47472353870458	22.661137440758292	20.833333333333332	32.787519747235386	39.13112164296999
1813	17.638316151202748	21.44931271477663	18.601374570446737	34.04639175257732	38.15120274914089
1814	19.798107255520506	22.933753943217667	22.03995793901157	35.69610935856993	42.33543638275499
1815	22.265049415992813	24.536388140161726	16.766397124887693	34.16891284815813	43.19496855345912
1816	19.140522875816995	26.780228758169933	17.23611111111111	32.56535947712418	37.33251633986928
1817	22.306729264475745	22.59546165884194	20.428012519561815	35.159624413145536	42.279342723004696
1818	19.722428748451055	22.654275092936803	21.080545229244112	33.971499380421314	38.92812887236679
1819	20.50959488272921	23.584221748400854	18.070362473347547	31.592750533049042	42.40227434257285
1820	18.3101970865467	23.499571550985433	18.263924592973435	31.020565552699228	40.53641816623822
1821	21.918200408997954	26.33844580777096	20.48875255623722	33.061349693251536	41.829243353783234
1822	18.31699346405229	28.3218954248366	14.434640522875817	34.571895424836605	39.411764705882355
1823	21.755469755469754	24.785070785070786	19.81981981981982	33.85199485199485	34.72586872586873
1728	19.04389086595492	22.725385527876632	18.200474495848162	33.109134045077106	36.741399762752074
1729	17.197222222222223	23.54722222222222	16.163888888888888	37.104166666666664	39.25833333333333
1730	15.949044585987261	28.42462845010616	20.89384288747346	35.21868365180467	40.89384288747346
1731	20.766233766233768	23.21861471861472	15.41991341991342	37.61904761904762	38.926406926406926
1712	17.020114942528735	26.642241379310345	20.477011494252874	34.622126436781606	39.95402298850575
1713	20.44611528822055	21.536340852130326	19.483709273182956	29.117794486215537	45.27318295739348
1714	19.12447257383966	24.64873417721519	18.88185654008439	36.93987341772152	37.84388185654009
1715	20.986082115518442	22.430062630480165	17.545581071677105	33.7098121085595	42.39526791927627
1716	18.219160104986877	22.9251968503937	19.486876640419947	36.96194225721785	38.661417322834644
1717	20.701208981001727	24.036269430051814	14.875647668393782	29.012089810017272	49.203799654576855
1718	17.73639455782313	17.867346938775512	19.273809523809526	34.48979591836735	38.29081632653061
1719	21.159699892818864	21.862808145766344	21.665594855305468	37.244372990353696	38.5005359056806
1720	18.125291375291376	22.567016317016318	18.931235431235432	35.11480186480186	43.42890442890443
1721	19.79232804232804	22.025573192239857	17.1494708994709	35.14726631393298	40.117283950617285
1722	19.966230936819173	20.50217864923747	15.977124183006536	34.95860566448802	42.17211328976035
1723	21.390328151986182	23.91364421416235	16.362694300518136	32.244386873920554	42.380829015544045
1724	17.003236245954692	20.220064724919094	17.985976267529665	33.8101402373247	37.85436893203884
1725	22.807377049180328	27.23224043715847	18.915300546448087	38.166666666666664	36.25136612021858
1726	20.37962962962963	23.38888888888889	21.583333333333332	39.81481481481482	31.50925925925926
1727	19.702185792349727	26.562841530054644	19.755464480874316	29.422131147540984	33.73497267759563
195	15.770392749244714	24.44108761329305	17.24672708962739	36.49546827794562	41.19436052366566
196	18.086167800453516	20.107331821617535	16.8140589569161	34.42554799697657	33.382464096749814
197	22.894845360824743	20.38144329896907	19.760824742268042	35.09553264604811	38.92302405498282
198	17.769005847953217	19.517543859649123	19.292397660818715	38.18421052631579	44.973684210526315
199	20.015981735159816	23.746575342465754	22.22374429223744	35.12557077625571	33.55936073059361
200	20.72590361445783	23.526104417670684	17.720883534136547	36.79618473895582	36.88353413654618
201	22.456666666666667	23.213333333333335	17.65	42.196666666666665	42.45666666666666
202	19.464912280701753	21.50328947368421	19.332236842105264	40.66776315789474	36.76315789473684
203	21.96328502415459	23.29613526570048	20.180193236714977	33.396618357487924	39.45652173913044
204	20.2018779342723	21.793427230046948	19.150234741784036	45.79342723004695	44.093896713615024
205	16.71361502347418	23.539906103286384	16.788732394366196	35.333333333333336	40.6150234741784
206	23.90721649484536	30.68041237113402	10.120274914089347	35.192439862542955	37.28865979381443
207	22.843881856540083	20.112517580872012	17.572433192686358	38.728551336146275	42.458509142053444
208	19.215384615384615	25.021538461538462	21.803076923076922	37.78666666666667	41.58974358974359
209	23.345454545454544	20.243939393939392	15.43030303030303	33.2030303030303	41.75
210	19.772493573264782	22.06726649528706	20.46872322193659	34.056983718937445	36.52013710368466
211	19.439909297052154	23.60544217687075	21.26530612244898	31.401360544217688	39.487528344671205
212	19.43262411347518	22.20390070921986	19.24645390070922	31.30851063829787	37.62943262411348
213	21.440629470672388	18.51502145922747	15.735336194563663	30.683834048640914	41.047210300429185
4704	16.551992225461614	24.332361516034986	15.394557823129253	37.52575315840622	34.24198250728863
4978	19.486510791366907	9.122302158273381	9.00089928057554	36.2544964028777	40.71223021582734
4693	19.086174242424242	24.07315340909091	18.702651515151516	36.153645833333336	41.48910984848485
4694	20.412757508066516	22.61578555472822	17.569123852072476	35.23852072474559	40.568627450980394
4695	25.633879781420767	17.934426229508198	16.74863387978142	26.718579234972676	43.759562841530055
4696	21.190763052208837	24.002008032128515	16.309236947791163	37.57831325301205	43.285140562249
4697	17.231205673758865	24.95886524822695	20.306382978723406	37.97021276595745	36.22127659574468
4698	21.314685314685313	19.955710955710956	17.11888111888112	34.82983682983683	39.526806526806524
4699	19.152014652014653	19.104395604395606	16.305860805860807	28.41025641025641	42.091575091575095
4700	20.791666666666668	23.8671875	23.75	30.557291666666668	32.8203125
4701	19.792405063291138	22.132489451476793	18.254008438818566	36.448945147679325	37.14430379746835
4702	21.11866235167206	23.266450916936353	19.659115426105718	36.04099244875944	38.310679611650485
4703	19.658385093167702	27.178053830227743	15.312629399585921	38.13561076604555	39.25155279503105
2636	22.40301974448316	22.35191637630662	19.36004645760743	32.75145180023229	33.009291521486645
2637	19.331641285956007	17.323181049069373	17.472081218274113	33.10321489001692	44.5736040609137
2638	18.799158780231334	19.036803364879074	20.25657202944269	36.82124079915878	44.4416403785489
2639	23.28462709284627	23.91704718417047	20.329528158295282	36.01902587519026	39.89041095890411
2640	19.060530679933667	22.882255389718075	17.524046434494196	31.08540630182421	38.111111111111114
2641	22.293144208037827	26.19858156028369	19.245862884160758	36.241134751773046	33.36879432624114
2642	18.30874909616775	22.966738973246567	19.03181489515546	37.3767172812726	39.62689804772234
2643	17.722433460076047	24.307984790874524	17.2382762991128	34.240811153358685	43.6958174904943
2644	20.3125	24.162760416666668	19.028645833333332	38.276041666666664	42.251302083333336
2645	17.9953314659197	25.206349206349206	15.549019607843137	37.641456582633054	42.57889822595705
2646	18.568273092369477	27.05421686746988	16.283132530120483	35.82329317269076	42.44979919678715
2647	21.314591700133867	22.775100401606426	16.389558232931726	37.18340026773762	40.84872824631861
2648	22.270833333333332	21.40972222222222	17.11111111111111	39.96875	36.00694444444444
2649	17.517204301075267	24.56021505376344	21.270967741935483	35.701075268817206	38.97096774193548
2650	21.1891495601173	23.317693059628542	19.532258064516128	35.39540566959922	39.713587487781034
2651	19.579595426561127	23.485488126649077	17.800351802990324	33.78364116094987	39.31354441512753
2652	20.152666666666665	23.402	17.338	33.18933333333333	36.284666666666666
2653	17.00110375275938	24.78918322295806	17.530905077262695	32.466887417218544	43.40728476821192
2729	18.934188034188033	23.79230769230769	17.204273504273505	32.14786324786325	40.564957264957265
2730	18.65695792880259	20.281553398058254	23.686084142394822	44.433656957928804	33.249190938511326
2731	19.848366013071896	25.11503267973856	15.100653594771241	35.848366013071896	38.616993464052285
2732	16.3248730964467	25.658206429780034	18.54653130287648	34.5668358714044	40.02368866328257
2733	19.783258594917786	24.426008968609864	19.577727952167415	33.9839312406577	38.86136023916293
2734	27.541666666666668	19.71875	12.708333333333334	33.8125	36.958333333333336
2735	24.791666666666668	27.422619047619047	13.970238095238095	38.041666666666664	35.279761904761905
2736	20.713178294573645	25.294573643410853	21.674418604651162	41.689922480620154	40.89922480620155
2737	21.747692307692308	17.932307692307692	15.344615384615384	37.41230769230769	41.013333333333335
2738	17.658968437259432	23.23479599692071	19.731331793687453	37.346035411855276	40.4526558891455
2739	23.63888888888889	25.896825396825395	18.892857142857142	30.734126984126984	40.92857142857143
2740	22.00857142857143	24.65142857142857	21.212380952380954	36.304761904761904	36.93238095238095
2741	20.89459815546772	20.98155467720685	18.930171277997363	34.65349143610013	34.57048748353096
2742	20.666666666666668	23.80203045685279	18.155668358714045	33.36548223350254	40.87986463620982
2743	18.5475372279496	21.79954180985109	20.981672394043528	29.769759450171822	40.134020618556704
2744	24.36070853462158	21.359098228663445	23.66988727858293	39.22866344605475	40.30434782608695
2745	24.843537414965986	25.53061224489796	20.527210884353742	38.15986394557823	42.54195011337868
2746	20.63275751759437	25.484964811260397	19.113243761996163	34.330774152271275	42.168266154830455
2747	20.04949874686717	23.575814536340854	17.57769423558897	36.36466165413534	43.93546365914787
2748	17.200883002207505	23.47608535688006	20.7336276674025	36.37674760853569	36.21780721118469
4064	20.664874551971327	20.4247311827957	16.281362007168457	35.57168458781362	40.2652329749104
4065	17.241046831955924	22.643250688705233	15.943526170798899	31.009641873278238	42.4366391184573
4066	21.830985915492956	21.29225352112676	20.916666666666668	35.221830985915496	40.575117370892016
4067	19.443526170798897	20.90909090909091	15.02892561983471	31.35123966942149	38.57575757575758
4068	21.737106918238993	21.79874213836478	17.98616352201258	37.72830188679245	41.49559748427673
4069	19.303404414515526	21.218855218855218	17.595585484474373	36.32921810699588	38.52562663673775
4070	18.436363636363637	25.526060606060607	15.945454545454545	31.990303030303032	34.20363636363636
4071	18.08268733850129	22.170542635658915	18.666666666666668	42.5374677002584	36.73385012919896
4072	19.430915371329878	26.240932642487046	19.246977547495682	33.523316062176164	38.77979274611399
4073	20.171929824561403	20.258245614035086	20.034385964912282	37.16701754385965	38.08070175438596
4058	20.856966707768187	23.623510069872584	16.281134401972874	36.05384299219071	40.89642416769421
4059	22.851441241685144	23.733924611973393	18.82779009608278	34.20029563932003	42.13229859571323
4060	17.112	24.185333333333332	19.582666666666668	34.101333333333336	33.012
4061	16.679738562091504	25.84967320261438	20.986928104575163	30.03921568627451	24.96078431372549
4062	21.470355731225297	25.14361001317523	18.33860342555995	31.140974967061922	40.93675889328063
4063	20.601503759398497	19.484544695071012	18.430242272347535	35.861319966583125	39.26733500417711
3264	17.313541666666666	23.251041666666666	19.99375	37.1	46.49583333333333
3265	21.296684118673646	23.596858638743456	20.158813263525307	32.44502617801047	40.28621291448517
3266	19.068181818181817	24.220959595959595	19.19570707070707	35.92171717171717	40.24747474747475
3267	15.708333333333334	29.37109375	18.813802083333332	34.842447916666664	39.600260416666664
3268	22.257941063911215	22.3310371220819	16.678147722923843	37.88710294680444	41.039800995024876
3269	20.939318370739816	23.850374064837904	17.918536990856193	39.37406483790524	42.738154613466335
3270	19.367594575303354	24.066381156316915	19.36545324768023	33.74089935760171	38.877230549607425
3271	21.490358126721762	26.88613406795225	18.133149678604223	32.5821854912764	41.75114784205693
3272	21.66414777497901	25.83795130142737	18.01427371956339	41.32829554995802	41.41141897565071
3273	19.4230377166157	3.705402650356779	2.834862385321101	32.42099898063201	34.10499490316004
3274	20.054012345679013	26.692901234567902	21.27932098765432	36.56327160493827	43.40586419753087
3275	18.863387978142075	22.925318761384336	19.65573770491803	32.19854280510018	48.39162112932605
3276	20.400974025974026	22.524350649350648	19.577380952380953	33.77489177489178	40.173701298701296
3277	19.879847567809907	23.531271015467382	17.229544945079578	34.782559964133604	40.548755884330866
3278	22.449645390070923	22.009929078014185	15.005673758865248	36.229787234042554	37.67517730496454
3279	20.52003023431595	21.44671201814059	15.508692365835223	34.25774754346183	37.33711262282691
3280	21.440203562340965	23.55852417302799	14.578880407124682	30.34732824427481	46.208651399491096
3263	22.87152777777778	24.48784722222222	18.270833333333332	37.58680555555556	49.232638888888886
574	18.068870523415978	24.86914600550964	19.6267217630854	33.76170798898072	40.65977961432507
575	25.17562724014337	22.275985663082437	18.023297491039425	31.946236559139784	39.56810035842294
576	21.368055555555557	30.942708333333332	17.796875	36.04340277777778	37.92881944444444
577	16.89241622574956	21.645502645502646	20.9347442680776	35.5273368606702	39.87125220458554
578	19.54305977710233	20.365754812563324	23.253292806484296	32.65146909827761	40.488348530901725
579	19.29447852760736	25.894683026584868	17.696319018404907	36.00511247443763	39.59509202453988
580	21.14814814814815	24.698765432098764	18.487654320987655	40.67407407407408	40.525925925925925
581	21.960408684546614	23.075351213282246	18.980842911877396	37.87356321839081	42.85696040868455
582	20.541666666666668	22.128623188405797	16.81159420289855	36.08876811594203	40.94565217391305
583	15.323899371069182	21.650943396226417	19.378930817610062	34.9748427672956	41.94025157232704
584	15.4421768707483	22.70408163265306	15.41156462585034	35.15986394557823	35.55102040816327
585	17.855555555555554	24.840740740740742	19.29259259259259	40.86296296296296	46.04074074074074
586	19.85	23.985714285714284	17.707142857142856	34.19761904761905	40.12698412698413
587	21.81362007168459	29.29032258064516	20.211469534050178	41.75985663082437	44.634408602150536
588	22.53909465020576	24.098765432098766	17.531893004115226	34.934156378600825	39.13786008230453
589	17.125	25.932692307692307	16.689102564102566	36.35576923076923	38.993589743589745
590	20.856589147286822	21.05426356589147	16.011627906976745	41.64341085271318	36.0968992248062
591	20.696687370600415	25.505175983436853	18.184265010351968	39.69461697722567	38.63457556935818
592	19.265132139812447	18.08610400682012	17.350383631713555	34.86359761295822	40.990622335890876
593	19.03765690376569	23.900278940027896	16.923988842398884	35.183403068340304	36.30334728033473
594	20.87631027253669	18.9853249475891	16.153039832285117	32.886792452830186	48.18448637316562
595	22.41156462585034	24.57482993197279	21.37074829931973	38.2312925170068	40.31292517006803
596	19.677777777777777	23.711111111111112	20.453968253968252	33.68412698412698	45.287301587301585
597	21.400205761316872	25.148662551440328	19.19187242798354	36.67746913580247	44.11368312757202
4589	17.624242424242425	23.345454545454544	17.506060606060608	29.87878787878788	41.41818181818182
4590	23.72012578616352	29.30503144654088	15.968553459119496	34.62264150943396	36.905660377358494
4591	18.47583081570997	24.59164149043303	21.239174219536757	37.580563947633436	38.404833836858
4592	18.757246376811594	19.605072463768117	16.608695652173914	35.666666666666664	40.46376811594203
4593	18.55426356589147	24.62015503875969	20.381782945736433	34.39244186046512	40.367248062015506
4594	18.660331384015596	22.194444444444443	17.07017543859649	34.89766081871345	35.530701754385966
4595	18.628493524199044	25.08997955010225	18.223585548738924	33.160872528970685	41.133605998636675
4596	18.22142857142857	18.752380952380953	18.89047619047619	33.180952380952384	32.70238095238095
4597	20.68452380952381	22.888690476190476	16.507738095238096	38.55773809523809	41.348214285714285
4598	17.620289855072464	26.47826086956522	19.24927536231884	33.0463768115942	41.16231884057971
4599	21.034246575342465	22.247336377473363	16.958143074581432	36.14231354642313	37.398782343987826
4600	16.718592964824122	28.624790619765495	19.510887772194305	37.8107202680067	37.256281407035175
4601	22.0	20.1796875	18.96875	41.067708333333336	45.5234375
4602	20.67837338262477	22.816389402341343	21.15403573629082	34.78373382624769	42.8539741219963
4603	18.721003134796238	23.682340647857888	22.115987460815045	33.59038662486938	43.12852664576803
4604	15.816964285714286	27.279761904761905	20.322916666666668	31.19345238095238	39.34970238095238
4605	19.52204585537919	23.18694885361552	17.98236331569665	27.790123456790123	41.36331569664903
4606	19.085594989561585	23.15240083507307	18.180236604036185	33.54906054279749	39.473208072373
465	20.042857142857144	22.396825396825395	20.72063492063492	38.68888888888889	41.592063492063495
466	23.584158415841586	24.833333333333332	18.293729372937293	37.52970297029703	44.0016501650165
467	21.914191419141915	21.831683168316832	16.858085808580856	26.488448844884488	45.17821782178218
468	17.95498783454988	21.3661800486618	14.816301703163017	31.592457420924575	42.56812652068127
469	20.584229390681003	27.627240143369175	11.867383512544803	32.200716845878134	41.78136200716846
470	18.58258258258258	27.645645645645647	20.027027027027028	35.13813813813814	42.48048048048048
471	21.786324786324787	20.84900284900285	16.72079772079772	35.64102564102564	40.155270655270655
472	19.676399026763992	28.38442822384428	18.97323600973236	34.38442822384428	40.583941605839414
473	21.223958333333332	19.239583333333332	17.078125	30.484375	45.286458333333336
474	21.454901960784312	19.40392156862745	12.670588235294117	33.91372549019608	40.917647058823526
475	20.706989247311828	20.548387096774192	16.9247311827957	36.424731182795696	40.14247311827957
476	24.022222222222222	27.60952380952381	16.67936507936508	36.803174603174604	44.21904761904762
477	17.64814814814815	26.177777777777777	18.590740740740742	39.525925925925925	37.29259259259259
